miRNA,DRR041393,DRR041530,DRR041578,DRR041592,DRR041620,DRR041422,DRR041436,DRR041443,DRR041450,DRR041470,SRR3996364,SRR3996365,SRR3996366,SRR3996367,SRR3996368,SRR3996369,SRR1664893,SRR1664894,SRR1664895,SRR1664896,SRR1664897,SRR1988291,SRR1988292,SRR1988293,SRR1988294,SRR1988295,SRR1988296,SRR1988297,SRR1988298,SRR1988299,SRR1988300,SRR1988301,SRR1988302,DRR041504,DRR041616,SRR5127209,SRR5127214,SRR5127232,SRR5127234,DRR041368,DRR041534,SRR1988303,SRR1988304,SRR1988305,SRR1988306,SRR3199254,SRR3199255,SRR3199256,SRR3199257,SRR3199258,SRR3199259,SRR3199260,SRR3199261,SRR3199262,SRR5128189,SRR5128190,SRR5128191,SRR5128192,SRR5128193,SRR5128194,SRR5256874,SRR5256875,SRR5256876,SRR5256878,SRR5256879,SRR5256880,SRR5256881,SRR5256882,SRR5256883,SRR5833902,SRR5833903,SRR5833904,SRR5833905,SRR6283108,SRR6283109,SRR7062776,SRR7062777,SRR7062778,SRR7062779,SRR7062780,SRR7062781,SRR8478257,SRR8478258,SRR8478259,DRR041355,DRR041447,DRR041467,DRR041473,DRR041487,DRR041493,DRR041511,DRR041517,DRR041527,DRR041536,DRR041554,DRR041575,SRR1044598,SRR5755825,SRR5755860,SRR5755895,SRR5755902,SRR5755909,SRR5755916,SRR5755923,SRR5755930,SRR5755937,SRR5755944,SRR5755951,SRR5755958,SRR5755965,SRR5755972,SRR5755979,SRR5755986,SRR5755993,SRR5756000,SRR5756007,SRR5756060,SRR5756067,SRR5756074,SRR5756081,SRR5756088,SRR5756095,SRR5756102,SRR5756109,SRR7545527,SRR7545528,SRR7545529,SRR1777161,SRR1777162,SRR1777163,SRR1777164,SRR1777165,SRR1777166,SRR1777167,SRR1777168,SRR1777169
hsa-miR-498-5p,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-10.32857358,-10.17019212,-10.27550847,-10.16901569,-5.429100354,-6.135710918,-5.999270803,-4.628082265,-9.911337288,-11.08486431,-10.7908123,-10.72466864,-7.347802253,-7.629612767,-13.31755809,-11.94073571,-7.717284895,-13.51471755,-7.639963873,-7.015841152,-10.90228056,-9.47229548,-10.42365061,-9.075640343,-1.848738273,-6.527508767,-8.51240605,-10.73637423,-7.925629956,-11.04256713,-12.4021911,-11.03429312,-10.33669219,-9.129390821,-9.589918813,-8.004604563,-11.00834674,-11.63923646,-11.20122371,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-12.16183203,-11.96520754,-12.07778874,-11.80035556,-10.05065709,-8.911020072,-8.263335798,-10.01991026,-10.27954276,-9.195236028,-8.964619742,-10.16284336,-12.108137,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-12.31351213,-10.14846207,-10.89277283,-11.44660096,-10.87285732,-11.76506688,-10.52454327,-12.45952545,-12.71121887
hsa-miR-499a-3p,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-10.32857358,-10.17019212,-10.27550847,-10.16901569,-10.65555313,-10.78866848,-11.23300081,-11.56399527,-9.911337288,-11.08486431,-10.7908123,-10.72466864,-7.347802253,-7.629612767,-11.27045239,-11.94073571,-7.717284895,-9.430384836,-7.639963873,-7.015841152,-10.90228056,-9.47229548,-10.42365061,-9.075640343,-10.17267718,-11.85279286,-11.49482972,-10.73637423,-5.523585502,-8.573204181,-7.510503122,-2.846888753,-3.459051075,-9.129390821,-9.589918813,-8.004604563,-11.00834674,-11.63923646,-11.20122371,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-12.16183203,-11.96520754,-12.07778874,-11.80035556,-10.05065709,-8.911020072,-8.263335798,-10.01991026,-10.27954276,-9.195236028,-8.964619742,-10.16284336,-12.108137,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-12.31351213,-10.14846207,-10.89277283,-11.44660096,-10.87285732,-11.76506688,-10.52454327,-12.45952545,-12.71121887
hsa-miR-499a-5p,-1.443655653,-2.641063115,-3.351050804,-6.727163539,-3.037272108,-4.108420491,-6.539434345,-4.072606343,-3.146132537,-2.682789067,-2.715125632,-2.333548816,-4.437678397,-3.300269403,-1.14615112,-3.704769391,-3.31171607,-2.997174028,-1.479643152,-5.307651214,-3.415558276,-4.097819177,-4.238740063,-4.398426562,-5.167477037,-10.65555313,-5.220676359,-11.23300081,-11.56399527,-4.791060979,-2.186458953,-4.194431943,-2.673248946,-3.878623437,-7.629612767,0.035429545,-5.664833225,1.312586234,1.705774914,-4.201928206,-7.015841152,-3.170217148,-3.247573984,-5.554070598,-4.252054995,-2.004180664,-1.069194021,1.982546559,0.284320303,2.256612837,2.190976479,4.357093611,5.435386048,7.001807751,2.87581374,3.154096487,3.555618544,3.322760644,1.476241591,2.378193807,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,9.269226888,9.017373626,8.455696293,9.858452404,3.994871915,1.331532806,2.305630893,1.237289739,1.941576876,1.302524071,1.055432291,0.603467048,3.231367215,3.349801898,5.409889448,-6.391505805,-2.757611642,-7.680499939,-2.332092397,-3.900331366,-7.544586872,-7.545968179,-2.919014151,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-0.133599405,-1.564426437,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-1.164737693,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-1.012979603,-0.760221221,-3.378771583,-4.451063187,-4.251302282,-3.613763837,2.600483717,3.271356717,2.313596713,5.003168515,5.882804552,4.084932153,3.932126516,4.960183929,4.406633253,4.829192112,4.498274731,4.956877815
hsa-miR-499b-3p,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-10.32857358,-10.17019212,-10.27550847,-10.16901569,-10.65555313,-10.78866848,-11.23300081,-11.56399527,-9.911337288,-11.08486431,-10.7908123,-10.72466864,-7.347802253,-7.629612767,-11.56946101,-11.94073571,-7.717284895,-13.51471755,-7.639963873,-7.015841152,-10.90228056,-9.47229548,-10.42365061,-9.075640343,-10.17267718,-11.85279286,-11.49482972,-7.294314034,-8.543200272,-11.04256713,-8.086369074,-8.560932498,-10.33669219,-9.129390821,-9.589918813,-8.004604563,-11.00834674,-11.63923646,-11.20122371,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-12.16183203,-11.96520754,-12.07778874,-11.80035556,-10.05065709,-8.911020072,-8.263335798,-10.01991026,-10.27954276,-9.195236028,-8.964619742,-7.317370246,-12.108137,-8.03183947,-8.253985803,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-7.322677567,-7.322677567,-7.465258912,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,-7.291629615,-10.14846207,-7.536661106,-9.183225119,-10.87285732,-7.424733641,-10.52454327,-12.45952545,-7.631300981
hsa-miR-500a-3p/502-3p,9.075495351,10.64466278,9.888379803,9.022034421,10.96016082,8.75956289,7.061483001,7.267874536,8.317978958,8.070511299,8.885515163,8.672415737,8.974105144,9.21663581,8.169248582,8.708289101,10.36925864,10.00251995,12.00775399,8.752167252,11.30546965,10.91962766,11.09806585,11.35870314,11.10269177,7.758128728,8.388610263,8.163963499,8.219532201,11.36385609,10.86858731,11.32024884,11.21021409,10.06421004,10.96398259,10.26863893,8.002415038,12.14333204,9.57742204,7.207065118,8.729452352,11.24671328,11.16270685,11.26669388,11.12644024,8.720280287,11.69078247,9.353050533,10.8442895,9.669442604,10.35144452,10.51092774,9.9694534,10.57776479,9.981394491,9.810264045,10.4881606,8.823235754,8.956485358,7.856819117,9.987528997,11.90463072,10.78523305,12.1730848,11.67344788,10.57978409,10.43583616,9.102529765,11.38869409,8.613888358,9.01179094,8.134747681,8.851827822,7.71120514,9.993423702,7.80750304,7.881756409,7.815489263,7.615952186,7.675946453,7.707457503,7.14813044,7.556046085,8.425413006,7.746509429,10.58302903,10.49672251,9.272496104,9.155015271,9.7805973,8.854945728,10.57670644,9.439300459,11.2552557,9.312419311,9.556322445,4.685855491,6.978192567,-3.407287268,1.777716437,4.893313056,4.291979906,4.443117851,3.094529183,5.332073946,1.665290212,3.541676682,0.212067653,3.468557977,0.365959862,0.118690752,5.405926225,6.722815645,6.258502193,6.004032097,5.16555827,1.649601923,3.348132029,4.693314296,4.421894934,-3.378771583,3.507340449,4.163335704,1.9068947,11.09688374,11.55867567,11.54957557,8.142766465,8.184929896,9.4022763,11.06836831,7.598290861,7.386778588,7.877829709,8.309662149,7.657176137
hsa-miR-500a-5p/500b-5p,-2.738222916,0.10481699,-1.555671433,-1.57338748,1.430956061,-2.455600507,-6.539434345,-7.523777657,-7.529768179,-2.682789067,-1.089792199,-1.41807624,-1.820671294,0.162458835,-1.940980807,-2.981868905,2.460079906,2.585988252,4.097058412,1.571908019,4.070469491,1.079653839,1.531561674,0.751956836,1.418078112,-3.968216823,-3.908292421,-2.079545624,-1.891912172,1.094339289,-0.082608982,1.020739187,0.856681419,2.240427165,1.400024833,-0.290053706,-2.992948248,5.617897842,-2.757514676,-3.268461811,-1.874492672,1.632134669,-0.668309927,0.751265687,0.92788189,2.144378154,6.590747848,3.622867032,1.842600074,4.573611566,4.122409956,6.16517456,3.389020907,2.707079016,6.391259216,5.97510138,6.024891303,4.00581769,5.375658144,3.806703331,-6.791249405,-3.82756871,-7.738992714,-9.965631154,-3.868984605,-7.460244848,-6.408854841,-6.010904204,-7.322677567,1.639145517,3.065549597,1.53939805,2.207753289,-0.192021372,2.894901824,3.588776341,4.030223947,3.948545882,4.130380777,3.779007719,4.008405584,0.745628272,5.829891785,7.17793074,-2.859851957,-0.201595821,1.922474524,-0.845136668,-0.079031617,0.290733084,-0.26422966,-0.032898196,1.997703286,1.716062669,-2.016453679,-1.28660646,-4.550064667,-1.564426437,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-0.130684275,-1.378412694,-4.697132731,0.876737805,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,8.354705578,8.696238318,8.591649488,1.15145599,2.488912098,3.538995324,6.376630175,1.561854802,0.483692684,2.067939909,1.876709743,1.171130944
hsa-miR-500b-3p,-7.155541853,-7.7235991,-7.713822301,-6.727163539,-7.430910217,-9.418252003,-6.539434345,-7.523777657,-7.529768179,-8.275175343,-8.302839675,-7.971283265,-8.644361142,-8.299440234,-8.059734319,-8.025182699,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,-10.32857358,-3.51440169,-10.27550847,-10.16901569,-10.65555313,-10.78866848,-11.23300081,-11.56399527,-9.911337288,-11.08486431,-10.7908123,-5.113871486,-7.347802253,1.840580467,-5.522882473,-11.94073571,-7.717284895,-13.51471755,-7.639963873,-7.015841152,-4.103414387,-9.47229548,-10.42365061,-9.075640343,0.191905927,5.628749277,1.134564691,4.636297921,2.980372528,2.781830404,2.027887162,0.30837941,2.245001572,0.628361084,1.099574075,1.326461222,-1.239946679,0.200038033,-1.581797982,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-2.201555131,-2.353421038,-1.95456192,-1.946827227,-2.481876444,3.952068,2.047552721,-8.263335798,-10.01991026,-10.27954276,-9.195236028,-8.964619742,-10.16284336,1.671281176,0.019964378,1.209167211,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,-7.544586872,-7.545968179,-2.201555131,-7.322677567,-2.356197583,-1.437707765,0.372015404,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-0.519164762,-0.582286051,-0.445013772,-0.178969063,2.695894433,-2.92344797,-0.611638653,-1.386896364,-0.735546994,-3.827062313
hsa-miR-501-3p,6.105568459,9.504910178,8.696214533,8.422891448,9.251272643,7.022415724,5.973248328,5.722599824,6.65094194,7.277432824,5.940552077,6.051758567,4.79703581,5.855346855,4.323258099,3.292530828,8.738638351,8.3315838,9.277418971,6.525411324,9.334432896,7.325331211,7.688217094,8.296406213,7.660906845,4.771472376,5.477720344,4.947811005,4.703749306,8.153657364,7.552173693,8.29385377,8.369745962,8.590242182,9.69950219,8.850838214,4.346606055,9.379592066,9.017758232,0.653739501,7.732962137,8.409036485,8.027452455,8.312370783,8.359208477,9.521094641,12.70422188,10.71882816,11.21285105,10.21462572,11.29770153,11.21823295,10.66807343,11.02619102,9.350297814,9.689215367,9.977961179,8.156068678,8.699155263,6.930588666,7.965804518,9.871338425,9.049917696,10.85140393,9.540933129,8.744409065,7.964894286,7.947833615,9.791341326,7.723670797,7.778534164,7.119600438,7.52074474,8.493098354,9.148055116,6.903659768,6.522872032,6.907343889,6.401987377,6.346928885,6.200067825,5.399703039,7.397315518,7.472746675,4.804365044,9.049591198,8.936017943,7.390925893,7.087266975,8.046706489,7.493819781,8.729256354,8.068732634,9.997924553,8.677135855,8.497649422,6.933260424,4.563747268,-3.407287268,-3.170768821,3.268731306,2.472739392,3.488644239,3.925348098,3.805273412,2.179470111,1.649601923,3.321822749,1.569493258,-3.081529636,1.622568559,4.463835108,4.612224519,4.874150986,4.167889229,4.265504567,-3.316499555,-0.368513907,4.082686096,3.453778321,0.947612542,-0.040565187,4.6886713,3.301367532,9.437010988,9.755480486,9.75814448,7.032117506,7.327469723,8.313615717,9.858980832,6.817021642,6.240904721,7.243531294,7.256589924,6.039802135
hsa-miR-501-5p,1.858648837,0.772625406,-2.045670619,-3.211155467,-2.31878126,-1.384163758,-6.539434345,-1.837484603,-1.355843876,-2.187927919,-8.302839675,-3.642873044,-2.196413842,-2.711146978,-8.059734319,-8.025182699,0.468541018,1.734207762,2.12284913,-0.857399611,2.754242322,2.05196079,1.587206182,2.548887845,2.343740353,-1.883214273,-1.423501708,-1.539412337,-1.548424532,1.974012315,1.420010263,2.147815872,2.575276165,1.511863554,-0.352212799,-0.364251205,-2.992948248,4.699131111,0.566352224,-1.475069526,-0.40193021,3.194311056,1.84875409,2.560343519,2.426659743,-1.848738273,3.785067508,1.839029445,1.103455344,1.4069705,1.766698211,2.210497205,0.735420762,0.439402306,8.179992636,8.231653606,8.329333216,6.021036987,7.547599011,6.122368178,0.498763759,1.29075791,0.330133401,3.320245314,0.183623103,-0.174821558,-0.678943115,0.93073258,1.853053838,2.799256972,3.341589961,2.304483519,2.225090628,4.60296311,5.001279614,4.443642199,3.965828878,3.987145556,4.425534299,4.212314819,4.144304626,2.703313443,5.927777168,6.660180545,-6.391505805,0.665415073,2.047493813,-0.480273643,-2.967977246,-0.262782926,-2.444530291,-2.919014151,-1.13498832,1.033507121,-2.732151079,-3.075003301,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-1.012979603,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,4.614705735,4.977729236,5.32497354,4.813344716,5.144560051,6.540097407,8.382488052,4.969281209,4.271198499,5.819568933,5.231921057,3.343426396
hsa-miR-502-5p,-2.022465857,-2.641063115,-7.713822301,-6.727163539,-7.430910217,-4.108420491,-6.539434345,-7.523777657,-0.937099701,-3.995697136,-4.960369134,-4.576459241,-3.71336887,-8.299440234,-3.74459874,-8.025182699,-1.096991619,-0.3175281,2.737424472,-5.307651214,0.372568788,-3.164640032,-1.80743817,-1.148497948,-1.453268979,-5.919689541,-3.908292421,-5.625765123,-7.491326903,-6.976061007,-3.112345183,-3.652087899,-3.077184517,-1.64776462,-1.044037288,-3.008914575,-4.063616031,3.637634952,-4.348584469,-3.268461811,-2.588733165,-2.974186024,-3.247573984,-3.904092806,-9.075640343,-4.675373066,1.034335136,0.304212442,-3.560317038,-1.882236122,-2.539268329,-0.118060453,-2.096629755,-10.33669219,-1.249737952,-2.685852715,-2.371326089,-4.290093019,-1.392517242,-4.922749412,-6.791249405,-9.2053765,-7.738992714,-4.370039897,-3.277573369,-7.460244848,-6.408854841,-6.010904204,-7.322677567,-2.723332931,-0.566250707,-2.847989762,-1.255046522,-4.992795212,-8.911020072,2.021716785,1.941584168,2.117058295,2.098672668,2.546138214,1.305919444,-2.437899667,-8.03183947,-8.253985803,-2.859851957,-0.201595821,-2.593102714,-3.050696082,-3.900331366,-2.443013545,-0.954381154,-1.13498832,-1.620907566,-1.774077715,-2.732151079,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-0.481200454,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,1.91991232,2.980764676,3.278394942,-7.291629615,-10.14846207,-5.397179431,-2.150009851,-10.87285732,-11.76506688,-10.52454327,-7.654708687,-9.152275989
hsa-miR-503-5p,-7.155541853,3.438852904,4.186356744,3.038671154,-7.430910217,1.978220545,-6.539434345,-0.24101221,0.305967269,-0.019949519,-1.421031642,2.312860695,3.111836644,2.524166603,2.018746331,-8.025182699,3.169189512,4.756709731,5.413346083,0.382751036,4.262020489,-10.32857358,-10.17019212,-10.27550847,-10.16901569,3.035459327,3.486520558,3.208955606,2.847987435,-9.911337288,-1.584045793,-10.7908123,-0.870647043,5.287667795,6.543477775,-8.773842623,1.179702693,6.571368492,-2.137247473,-0.363152879,1.471011838,-10.90228056,0.211580104,-10.42365061,-9.075640343,2.593755713,6.829762801,6.960726488,4.531376667,2.706187667,3.751576344,2.854342655,4.729041454,5.246528315,9.200587676,9.290897741,9.419148107,6.722475831,5.121825764,8.01615532,-6.791249405,-9.2053765,-7.738992714,-9.965631154,-8.77109396,-7.460244848,-6.408854841,-6.010904204,-7.322677567,7.561432031,7.957135939,6.690950978,7.31217019,2.051774707,0.339198495,5.990503315,5.64341397,5.583546883,5.216208742,5.986641793,5.28994808,7.339600688,7.99386769,8.090433709,4.687967731,3.150469251,8.583344867,5.602373122,6.410115454,4.990939783,7.74773036,4.043547223,3.107557104,2.371246968,6.898417112,6.921602931,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,5.707777707,5.68984152,-7.130436837,4.393516993,1.445438788,3.415767804,8.334816958,3.53215846,4.095321979,1.696182894,4.390354451,1.809881682
hsa-miR-504-5p,3.166451969,-1.56638332,1.619141884,3.44645194,0.865128728,2.042803211,2.265296041,3.480894341,2.423202114,5.667765886,-4.960369134,-7.971283265,-4.437678397,-8.299440234,-4.677954655,-3.704769391,-6.822130843,-6.523421475,-7.189659905,-5.307651214,-6.919662685,6.397011356,6.603322949,6.790813184,6.650260976,5.240023316,4.141992914,4.553413374,4.124060032,9.413600055,9.021193557,9.099910761,9.326384811,-2.946381502,-4.190365583,6.003783802,2.620827713,-7.717284895,6.732798886,-7.639963873,-7.015841152,9.007812888,8.928673916,9.20817335,9.020074475,1.712716905,3.661321454,-1.753700973,7.305134787,7.133024073,6.812394046,6.079981063,6.112165464,6.712461048,12.11253797,12.32963998,12.56096405,10.39834404,10.88416794,10.66300739,7.104183065,9.359905191,8.45048547,9.015522201,8.47237278,7.979313404,5.585748071,4.923814422,5.803746046,7.4772689,6.521802009,8.568440698,6.452293374,14.74499463,13.38728694,8.253796093,8.278582498,7.932046973,7.995162162,8.061273658,7.849917292,5.817792839,10.82003865,10.61988278,-6.391505805,-7.173561921,-7.680499939,-7.443140999,-7.367595463,0.02780186,-7.545968179,-7.322677567,-7.322677567,-1.774077715,-7.149893927,-7.465258912,-4.550064667,-5.106636495,-3.407287268,-3.170768821,-3.653884032,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-4.546967952,-4.916754758,-4.697132731,-4.772117541,-4.304929701,-3.316499555,-3.865516488,-4.540204913,-4.277152717,-3.378771583,-4.451063187,-4.251302282,-3.613763837,-7.090417502,-7.036434553,-7.130436837,10.15306082,9.604237369,7.915647673,7.464196008,10.66498265,9.749500048,10.35862006,8.698677713,9.427291748
hsa-miR-505-3p,6.813935501,4.128846309,3.701627123,3.147486749,3.828605758,6.198367322,4.904575521,5.24269934,5.42010992,6.806985261,2.353849179,2.763049843,3.323849867,3.392970606,2.986915466,2.053176932,1.653816392,2.437648959,5.278089657,1.23216087,3.786534384,6.903485392,6.710205829,6.873695975,7.022712365,5.403494156,5.621803257,5.350168424,5.40696115,7.922232263,7.552173693,7.93113629,7.993570057,4.767194351,2.328678306,7.420633061,4.768558479,6.492505567,5.701101872,3.940218762,1.828278923,8.146548917,8.010189368,8.413201656,7.838611363,4.385472167,4.352170362,6.47854011,7.241388109,7.588451463,7.803354081,8.055018455,7.693766278,8.400534887,10.67865223,10.21813077,10.8796005,9.629756541,8.528779372,10.57020063,5.588366516,7.906748572,6.004940844,8.128782752,7.016012087,5.060177637,5.15488821,2.884405116,6.675062866,5.559780608,4.837008283,6.103716453,4.819170309,9.268878343,9.651896884,8.36755306,8.408525866,8.592166441,8.357231538,8.283384045,8.253425318,5.382609672,9.950892479,10.14686945,4.500747769,4.824259733,5.145924234,7.032863754,5.768706089,6.863264974,4.725903636,6.001465049,5.435537071,1.861594093,2.15993048,3.387570645,2.525450204,0.021293434,-3.407287268,-3.170768821,-0.168819566,-3.888259222,-3.691525435,-3.14342725,-4.077703126,-3.298689482,-3.316499555,-3.247050626,-3.407287268,-3.081529636,-3.347165753,-0.130684275,0.744560494,2.40055631,-1.237519643,0.764170293,-3.316499555,-0.368513907,-4.540204913,-4.277152717,-3.378771583,-0.040565187,-4.251302282,-3.613763837,5.617707281,6.459755991,6.027710126,7.667117112,7.940415311,5.608959954,5.284811814,7.52191071,7.814894116,7.004623378,6.853083654,6.993678232
