miRNA,DRR041353,DRR041355,DRR041363,DRR041364,DRR041371,DRR041376,DRR041385,DRR041392,DRR041393,DRR041397,DRR041398,DRR041406,DRR041413,DRR041414,DRR041419,DRR041428,DRR041429,DRR041434,DRR041442,DRR041447,DRR041448,DRR041449,DRR041462,DRR041467,DRR041473,DRR041474,DRR041482,DRR041487,DRR041488,DRR041493,DRR041494,DRR041500,DRR041504,DRR041505,DRR041507,DRR041511,DRR041512,DRR041516,DRR041517,DRR041519,DRR041524,DRR041527,DRR041528,DRR041530,DRR041536,DRR041537,DRR041543,DRR041547,DRR041554,DRR041555,DRR041556,DRR041562,DRR041565,DRR041567,DRR041575,DRR041576,DRR041577,DRR041578,DRR041584,DRR041590,DRR041592,DRR041599,DRR041606,DRR041611,DRR041616,DRR041619,DRR041620,DRR041626,DRR041631,SRR1044598,SRR1055961,SRR1055962,SRR1055963,SRR11459553,SRR11459554,SRR11459555,SRR11459556,SRR11459557,SRR11459558,SRR11459559,SRR11459560,SRR11459561,SRR11459562,SRR11459563,SRR11459564,SRR1200834,SRR1200888,SRR1200890,SRR1207050,SRR1207051,SRR1207052,SRR1207053,SRR1207054,SRR1207055,SRR13401179,SRR13401180,SRR13401181,SRR13401182,SRR13401183,SRR13401184,SRR1664893,SRR1664894,SRR1664895,SRR1664896,SRR1664897,SRR1973407,SRR1973408,SRR1973409,SRR1973410,SRR1973411,SRR1973412,SRR1973413,SRR1973414,SRR1973415,SRR5127202,SRR5127211,SRR5127215,SRR5127217,SRR5127218,SRR5127222,SRR5127232,SRR5376350,SRR5376351,SRR5376352,SRR5376353,SRR5376354,SRR5376355,SRR5376356,SRR5376357,SRR5376358,SRR5376359,SRR5376360,SRR5376361,SRR5755825,SRR5755860,SRR5755895,SRR5755902,SRR5755909,SRR5755916,SRR5755923,SRR5755930,SRR5755937,SRR5755944,SRR5755951,SRR5755958,SRR5755965,SRR5755972,SRR5755979,SRR5755986,SRR5755993,SRR5756000,SRR5756007,SRR5756060,SRR5756067,SRR5756074,SRR5756081,SRR5756088,SRR5756095,SRR5756102,SRR5756109,SRR6837863,SRR6837864,SRR6837865,SRR6837866,SRR6837867,SRR6837868,SRR7001333,SRR7001334,SRR7001335,SRR7001336,SRR7545527,SRR7545528,SRR7545529,SRR8137037,SRR8664489,SRR8664490,SRR8664491,SRR8664492,SRR8664493,SRR8664494
hsa-miR-219b-5p,-6.21620238,-6.389641911,-8.385980313,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-7.449301866,1.264499296,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,2.574580989,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-12.34609711,-12.73840379,-12.27194989,-12.90313315,-12.93060427,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-4.611552091,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,-12.08095644,-11.49440299,-11.51162825,-12.16468894,-11.87269237,-7.700580624,-4.242770382,-3.749114558,-7.640451817,-2.671670138,-7.326778162,-9.07928073,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-12.08162536,-11.99519138,-11.96801739,-12.25753249,-1.383700645,0.248179878,-0.14180922,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-miR-4424,-6.21620238,-6.389641911,-8.385980313,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-6.782954469,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-4.069534797,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,-6.51319212,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-12.34609711,-12.73840379,-12.27194989,-12.90313315,-7.236861499,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,-7.008070243,-3.362061558,-3.897036814,-12.16468894,-6.869920866,-7.700580624,-7.687571292,-8.076668999,-7.640451817,-4.917411529,-7.326778162,-5.882810466,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-6.718072884,-7.486480924,-6.754184717,-8.065605962,-7.102790957,-7.04012982,-3.613400118,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-miR-345-3p,-6.21620238,-6.389641911,-8.385980313,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,-6.51319212,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-12.34609711,-12.73840379,-12.27194989,-12.90313315,-12.93060427,-1.071114234,-2.228440914,-7.375367259,-7.312185251,-0.107714828,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,-5.342114736,-11.49440299,-11.51162825,-12.16468894,-11.87269237,-7.700580624,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-9.07928073,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-6.07764747,-12.62416521,-12.52540096,-12.05850008,-5.078119112,-12.44999058,-12.08162536,-11.99519138,-11.96801739,-12.25753249,-7.102790957,-7.04012982,-7.112861251,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-miR-552-3p,-6.21620238,-6.389641911,-8.385980313,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,-6.51319212,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-9.78011558,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-12.34609711,-12.73840379,-12.27194989,-12.90313315,-12.93060427,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,-12.08095644,-11.49440299,-11.51162825,-12.16468894,-11.87269237,-7.700580624,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-9.07928073,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-12.08162536,-11.99519138,-11.96801739,-12.25753249,-7.102790957,-7.04012982,-7.112861251,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-miR-4524a-3p,-6.21620238,-6.389641911,-1.174230453,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,0.145245233,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-1.255009024,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-0.695820966,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-1.337117516,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-2.315102293,-6.51319212,-3.105542287,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-12.34609711,-12.73840379,-12.27194989,-12.90313315,-12.93060427,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-0.254322948,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,-8.48329146,-5.761689756,-4.953138241,-12.16468894,-6.869920866,-7.700580624,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-9.07928073,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-12.08162536,-11.99519138,-11.96801739,-12.25753249,-7.102790957,-7.04012982,-7.112861251,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-miR-449c-3p,-6.21620238,-6.389641911,-8.385980313,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,-6.51319212,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-12.34609711,-12.73840379,-12.27194989,-12.90313315,-12.93060427,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,-12.08095644,-11.49440299,-11.51162825,-12.16468894,-11.87269237,-7.700580624,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-9.07928073,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-12.08162536,-11.99519138,-11.96801739,-12.25753249,-7.102790957,-7.04012982,-7.112861251,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-miR-514b-3p,-6.21620238,-6.389641911,-8.385980313,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,-6.51319212,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-12.34609711,-12.73840379,-12.27194989,-12.90313315,-12.93060427,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,-12.08095644,-11.49440299,-11.51162825,-12.16468894,-11.87269237,-7.700580624,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-9.07928073,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-12.08162536,-11.99519138,-11.96801739,-12.25753249,-7.102790957,-7.04012982,-7.112861251,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-miR-584-3p,-6.21620238,-6.389641911,-8.385980313,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-2.875355088,-7.129890032,-7.36628225,-1.829337055,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-3.877180416,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-2.625231221,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,-6.51319212,-6.633545669,1.480427,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-8.268343119,-12.73840379,-12.27194989,-12.90313315,-12.93060427,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-2.372512324,0.415822934,-3.697702999,-5.315317881,-0.703234685,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,-12.08095644,-11.49440299,-5.491303843,-12.16468894,-11.87269237,1.47617626,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-3.643704076,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-0.944161431,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-12.08162536,-11.99519138,-11.96801739,-8.436665527,4.376216379,5.412235053,5.614219652,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-miR-510-5p,-6.21620238,-6.389641911,-8.385980313,-7.687824285,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-9.77873688,-7.769172293,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-7.6829801,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-8.7933358,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-7.700580624,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,-6.51319212,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-7.93129847,-7.986706665,-8.539300175,-7.524452416,-6.371048898,-7.636998211,-11.16100031,-12.34609711,-10.29881375,-8.879260603,-10.65111582,-9.421232253,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-3.67719076,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-11.51729544,-12.08095644,-11.49440299,-11.51162825,-12.16468894,-11.87269237,-7.700580624,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-9.07928073,-7.59045619,-7.242682888,-7.710452109,-8.805947662,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-12.49997768,-12.62416521,-12.52540096,-12.05850008,-12.24798367,-12.44999058,-12.08162536,-11.99519138,-11.96801739,-12.25753249,-7.102790957,-7.04012982,-7.112861251,-6.472195455,-10.65242655,-7.479264735,-11.1324153,-9.77968686,-10.45127544,-9.576875295
hsa-miR-1296-3p,-6.21620238,-6.389641911,-5.043052755,-3.309250583,-7.719871255,-8.099526953,-7.143856522,-6.97190865,-7.143856522,-7.36970658,-6.932444474,-7.239092547,-7.888716451,-7.098557042,-7.36970658,-5.883193392,-4.334149188,-7.873677454,-7.001625038,-7.159106643,-6.863383244,-6.968252157,-6.858286025,-4.237644753,-7.44840862,-7.291717322,-7.129890032,-7.36628225,-6.978346196,-7.535968413,-7.202157334,-7.38635191,-7.355865099,-7.170151274,-5.530522886,-7.531577133,-7.254258648,-6.961732116,-7.313048083,-7.521535216,-7.789805004,-7.303002452,-6.267749793,-4.257303091,-7.449301866,-6.538344223,-7.38312393,-7.066811971,-7.119104501,-6.983369586,-6.932401519,-6.327735784,-6.522192171,-6.032513167,-7.452806173,-7.313048083,-7.031258977,-7.693408087,-7.180593772,-7.057885948,-6.731698775,-6.240043922,-6.23085477,-5.609857717,-7.62215453,-7.147645173,-7.436378297,-6.51319212,-6.633545669,-4.577468404,-7.5203118,-7.710558013,-7.607325248,-12.19795589,-12.68577888,-12.30412489,-12.60217964,-12.1542181,-12.06476608,-12.67166861,-12.34609711,-12.73840379,-12.27194989,-12.90313315,-12.93060427,-7.66028513,-7.355865099,-7.375367259,-7.312185251,-7.925983881,-7.211623991,-7.594067944,-7.066811971,-7.001625038,-8.285850464,-7.094567091,-7.36970658,-7.978723841,-8.287138564,-7.757913324,-6.817691359,-6.544471612,-7.191106501,-5.315317881,-6.90703448,-7.303002452,-7.057885948,-7.67152228,-8.01397613,-6.039808908,-7.6376653,-7.6376653,-7.43341673,-7.242682888,-6.920906491,-7.325140428,-8.499261561,-11.51162825,-9.67437363,-6.545252226,-7.700580624,-7.687571292,-8.076668999,-7.640451817,-8.278770547,-7.326778162,-9.07928073,-7.59045619,-7.242682888,-7.710452109,-1.99908131,-7.537045069,-6.954872993,-5.077215311,-3.421794909,-3.15398837,-3.651338078,-3.89959987,-3.701150267,-3.138088086,-4.07569507,-3.309159003,-3.357584089,-3.331743679,-3.434941667,-3.096665973,-3.38034997,-4.577468404,-4.903499393,-4.708117961,-4.760097714,-4.30500728,-3.337143729,-3.872402671,-4.568141068,-4.272594363,-3.409977493,-4.462330942,-4.259418591,-3.63305617,-7.485832274,-7.366253617,-12.52540096,-4.763062663,-12.24798367,-12.44999058,-12.08162536,-11.99519138,-11.96801739,-12.25753249,-7.102790957,-7.04012982,-7.112861251,-6.472195455,-10.65242655,-10.86696726,-11.1324153,-9.77968686,-10.45127544,-9.576875295
